startTime,blockName,league,match_id,type,team_1_name,team_1_code,team_1_result,team_2_name,team_2_code,team_2_result,format,games
2024-01-29T16:00:00Z,Week 3,LEC,111560983140182290,normal,GIANTX,GX,1,Rogue,RGE,0,bestOf_1,"[['111560983140182291', [{'parameter': 'tZ0WVTjMaac'}, {'parameter': 'a8NbL21hmqw'}]]]"
2024-01-29T17:00:00Z,Week 3,LEC,111560983140247854,normal,Team BDS,BDS,0,Karmine Corp,KC,1,bestOf_1,"[['111560983140247855', [{'parameter': 'RKtOm-hnhlE'}, {'parameter': '9LKjeMKDGqU'}]]]"
2024-01-29T18:00:00Z,Week 3,LEC,111560983140247896,normal,Fnatic,FNC,1,Team Heretics,TH,0,bestOf_1,"[['111560983140247897', [{'parameter': 'fHaDV2Zx3zQ'}, {'parameter': 'z63o9jUQaeI'}]]]"
2024-01-29T19:00:00Z,Week 3,LEC,111560983140247848,normal,SK Gaming,SK,0,G2 Esports,G2,1,bestOf_1,"[['111560983140247849', [{'parameter': 'xnGKx3WIHqU'}, {'parameter': '6_Hw0lrMETw'}]]]"
2024-01-29T20:00:00Z,Week 3,LEC,111560983140247900,normal,Team Vitality,VIT,0,MAD Lions KOI,MDK,1,bestOf_1,"[['111560983140247901', [{'parameter': 'QVH3CM1IL4g'}, {'parameter': 'xt2-gViJGHA'}]]]"
2024-02-03T16:00:00Z,Knockouts,LEC,111561061776880357,normal,Team BDS,BDS,2,Team Heretics,TH,0,bestOf_3,"[['111561061776880358', [{'parameter': 'SOwDK0L_vFA'}, {'parameter': 'DUOnMFIhneo'}]], ['111561061776880359', [{'parameter': 's0zNk1iNmh8'}, {'parameter': '0R2fLnct-Dw'}]], ['111561061776880360', []]]"
2024-02-03T19:00:00Z,Knockouts,LEC,111561061776814813,normal,G2 Esports,G2,2,GIANTX,GX,0,bestOf_3,"[['111561061776814814', [{'parameter': 'j_tRR7fDP1s'}, {'parameter': 'iauAujebCYM'}]], ['111561061776880351', [{'parameter': 'Ul5HJ09ZJUk'}, {'parameter': '2hjip-ptZyQ'}]], ['111561061776880352', []]]"
2024-02-04T16:00:00Z,Knockouts,LEC,111561061776880361,normal,SK Gaming,SK,0,Team Vitality,VIT,2,bestOf_3,"[['111561061776880362', [{'parameter': 'izTnzYewr5o'}, {'parameter': 'EP7ZbIe7-zM'}]], ['111561061776880363', [{'parameter': 'Ey56wArYlcw'}, {'parameter': '782KpLuX-1I'}]], ['111561061776880364', []]]"
2024-02-04T19:00:00Z,Knockouts,LEC,111561061776880353,normal,MAD Lions KOI,MDK,0,Fnatic,FNC,2,bestOf_3,"[['111561061776880354', [{'parameter': '7I3tfJZu3VI'}, {'parameter': '138zwiIV0a8'}]], ['111561061776880355', [{'parameter': 'pOf8Faz4WPw'}, {'parameter': '8mlafbB5nbU'}]], ['111561061776880356', []]]"
2024-02-05T16:00:00Z,Knockouts,LEC,111561061776880369,normal,Team BDS,BDS,2,Team Vitality,VIT,0,bestOf_3,"[['111561061776880370', [{'parameter': 'euf7K-Sm6II'}, {'parameter': 'D1Am4DzOj2o'}]], ['111561061776880371', [{'parameter': 'ODIrmwyZmQY'}, {'parameter': 'eW1Os1x9DfE'}]], ['111561061776880372', []]]"
2024-02-05T19:00:00Z,Knockouts,LEC,111561061776880365,normal,G2 Esports,G2,2,Fnatic,FNC,1,bestOf_3,"[['111561061776880366', [{'parameter': 'mNOWGGy-xnk'}, {'parameter': 'w2SsEQj7KLg'}]], ['111561061776880367', [{'parameter': 'dwaoePWJyeI'}, {'parameter': '2VMf8zO3hCo'}]], ['111561061776880368', [{'parameter': 'ftxIlfRflEo'}, {'parameter': 'wzA5U3yVnBQ'}]]]"
2024-02-10T16:00:00Z,Knockouts,LEC,111561061776880377,normal,SK Gaming,SK,2,Team Heretics,TH,1,bestOf_3,"[['111561061776880378', [{'parameter': '_X8P1SPM1_Y'}, {'parameter': 'a5nHnH0GZVA'}]], ['111561061776880379', [{'parameter': 'DBHhzaExCug'}, {'parameter': 'K5pmPiRr_tk'}]], ['111561061776880380', [{'parameter': 'hatwqxdmLKE'}, {'parameter': '2oNEeRpKNm8'}]]]"
2024-02-10T19:00:00Z,Knockouts,LEC,111561061776880373,normal,MAD Lions KOI,MDK,2,GIANTX,GX,0,bestOf_3,"[['111561061776880374', [{'parameter': 'J1-v-U11XRI'}, {'parameter': 'y70Kp4WPfCA'}]], ['111561061776880375', [{'parameter': 'zdBUwY4suhw'}, {'parameter': '4Aeof5cKNPA'}]], ['111561061776880376', []]]"
2024-02-11T16:00:00Z,Knockouts,LEC,111561061776880389,normal,G2 Esports,G2,3,Team BDS,BDS,0,bestOf_5,"[['111561061776880390', [{'parameter': '3s2MXz298Ps'}, {'parameter': 'GfwnhwYALf4'}]], ['111561061776880391', [{'parameter': 'iwTdI9rgo1Q'}, {'parameter': 'tEOakV-PlCg'}]], ['111561061776880392', [{'parameter': 'shBFSYoWmvI'}, {'parameter': 'znkEcaoN5g8'}]], ['111561061776880393', []], ['111561061776880394', []]]"
2024-02-12T16:00:00Z,Knockouts,LEC,111561061776880381,normal,MAD Lions KOI,MDK,2,Team Vitality,VIT,0,bestOf_3,"[['111561061776880382', [{'parameter': 'cp3adW1pZbs'}, {'parameter': 'FRLQPhMuNkY'}]], ['111561061776880383', [{'parameter': '_QQSgySZuc8'}, {'parameter': 'ikXwE0O_oq8'}]], ['111561061776880384', []]]"
2024-02-12T19:00:00Z,Knockouts,LEC,111561061776880385,normal,SK Gaming,SK,1,Fnatic,FNC,2,bestOf_3,"[['111561061776880386', [{'parameter': 'QO1eYOWOXcY'}, {'parameter': 'Vc7hu8wLKEU'}]], ['111561061776880387', [{'parameter': 'tAnwtcDTry0'}, {'parameter': '0dos9PsN2o4'}]], ['111561061776880388', [{'parameter': 'Cct-bBDa_bE'}, {'parameter': 'pJ-BShwMvwo'}]]]"
2024-02-16T16:00:00Z,Knockouts,LEC,111561061776880395,normal,MAD Lions KOI,MDK,3,Fnatic,FNC,2,bestOf_5,"[['111561061776880396', [{'parameter': 'VqRzc2N4XUE'}, {'parameter': '7GkND0M2o9c'}]], ['111561061776880397', [{'parameter': '2cgYP2e43Ik'}, {'parameter': 'IYjQQZCWNzA'}]], ['111561061776880398', [{'parameter': '7IYwzENH_0U'}, {'parameter': '2Ezur67jIEo'}]], ['111561061776880399', [{'parameter': 'a_pEbVCB5W4'}, {'parameter': 'JolDviVuv9o'}]], ['111561061776880400', [{'parameter': 'anig6HGnJJ8'}, {'parameter': 'qkDqkHUItrA'}]]]"
2024-02-17T16:00:00Z,Knockouts,LEC,111561061776880401,normal,Team BDS,BDS,2,MAD Lions KOI,MDK,3,bestOf_5,"[['111561061776880402', [{'parameter': 'mFtkW3T2ajM'}, {'parameter': 'OR_Yll1KQzc'}]], ['111561061776880403', [{'parameter': 'bqyZWZHYaMU'}, {'parameter': 'rIhXRFU-yMI'}]], ['111561061776880404', [{'parameter': 'YqFVPpI23_o'}, {'parameter': 'EWqAyn4USaY'}]], ['111561061776880405', [{'parameter': 'phEy4DobdE8'}, {'parameter': 'Uqs8baI14oo'}]], ['111561061776880406', [{'parameter': 'DrwOdkRMdHU'}, {'parameter': 'zsYhSwUqNK8'}]]]"
2024-02-18T16:00:00Z,Finals,LEC,111561061776880407,normal,G2 Esports,G2,3,MAD Lions KOI,MDK,1,bestOf_5,"[['111561061776880408', [{'parameter': 'JdLocWW2oEM'}, {'parameter': '7_ops9p02YM'}]], ['111561061776880409', [{'parameter': 'Oay8x3gQAJc'}, {'parameter': 'zocQVKBAT5o'}]], ['111561061776880410', [{'parameter': 'FLonIAwJmhw'}, {'parameter': '6nFkYMikdrA'}]], ['111561061776880411', [{'parameter': 'KomONhHfh_w'}, {'parameter': 'DYEotVfAJN0'}]], ['111561061776880412', []]]"
2024-01-20T20:00:00Z,Week 1,LCS,111504634866209723,normal,Team Liquid Honda,TL,0,100 Thieves,100,1,bestOf_1,"[['111504634866209724', [{'parameter': '3Gn7pB6tFAs'}]]]"
2024-01-20T21:00:00Z,Week 1,LCS,111504634866209731,normal,Cloud9,C9,1,NRG Kia,NRG,0,bestOf_1,"[['111504634866209732', [{'parameter': 'rdpA0YyWhi0'}]]]"
2024-01-20T22:00:00Z,Week 1,LCS,111504634866144169,normal,FlyQuest,FLY,1,Shopify Rebellion,SR,0,bestOf_1,"[['111504634866144170', [{'parameter': 'Ca97gk1nyO4'}]]]"
2024-01-20T23:00:00Z,Week 1,LCS,111504634866209737,normal,Dignitas,DIG,1,Immortals Progressive,IMT,0,bestOf_1,"[['111504634866209738', [{'parameter': 'gluPg3PQIQA'}]]]"
2024-01-21T20:00:00Z,Week 1,LCS,111504634866209711,normal,Team Liquid Honda,TL,1,Shopify Rebellion,SR,0,bestOf_1,"[['111504634866209712', [{'parameter': 'Eu3qJeNBllI'}]]]"
2024-01-21T21:00:00Z,Week 1,LCS,111504634866209713,normal,100 Thieves,100,0,Cloud9,C9,1,bestOf_1,"[['111504634866209714', [{'parameter': 'hAfETxq_E_M'}]]]"
2024-01-21T22:00:00Z,Week 1,LCS,111504634866209743,normal,Immortals Progressive,IMT,0,FlyQuest,FLY,1,bestOf_1,"[['111504634866209744', [{'parameter': 'i28if8BZkY4'}]]]"
2024-01-21T23:00:00Z,Week 1,LCS,111504634866209739,normal,NRG Kia,NRG,1,Dignitas,DIG,0,bestOf_1,"[['111504634866209740', [{'parameter': 'bFfeMZlpHh4'}]]]"
2024-01-27T20:00:00Z,Week 2,LCS,111504634866209725,normal,Cloud9,C9,1,Dignitas,DIG,0,bestOf_1,"[['111504634866209726', [{'parameter': 'nCljoyVPEY0'}]]]"
2024-01-27T21:00:00Z,Week 2,LCS,111504634866209721,normal,100 Thieves,100,0,NRG Kia,NRG,1,bestOf_1,"[['111504634866209722', [{'parameter': 'PL9LEvCGtk8'}]]]"
2024-01-27T22:00:00Z,Week 2,LCS,111504634866209747,normal,FlyQuest,FLY,1,Team Liquid Honda,TL,0,bestOf_1,"[['111504634866209748', [{'parameter': '6y4TmWVe9f4'}]]]"
2024-01-27T23:00:00Z,Week 2,LCS,111504634866209707,normal,Immortals Progressive,IMT,1,Shopify Rebellion,SR,0,bestOf_1,"[['111504634866209708', [{'parameter': 'XnD-F2RAj5c'}]]]"
2024-01-28T20:00:00Z,Week 2,LCS,111504634866209715,normal,Dignitas,DIG,0,100 Thieves,100,1,bestOf_1,"[['111504634866209716', [{'parameter': 'M1k1IFkDhQU'}]]]"
2024-01-28T21:00:00Z,Week 2,LCS,111504634866144165,normal,Shopify Rebellion,SR,1,Cloud9,C9,0,bestOf_1,"[['111504634866144166', [{'parameter': '0vDRnHtpdik'}]]]"
2024-01-28T22:00:00Z,Week 2,LCS,111504634866209745,normal,NRG Kia,NRG,1,FlyQuest,FLY,0,bestOf_1,"[['111504634866209746', [{'parameter': 'a7dUhIa1cpo'}]]]"
2024-01-28T23:00:00Z,Week 2,LCS,111504634866209751,normal,Team Liquid Honda,TL,1,Immortals Progressive,IMT,0,bestOf_1,"[['111504634866209752', [{'parameter': 'ah4jeEJpSOA'}]]]"
2024-02-02T21:00:00Z,Week 3,LCS,111504634866209729,normal,Cloud9,C9,0,Immortals Progressive,IMT,1,bestOf_1,"[['111504634866209730', [{'parameter': 'RMiH7GIrsts'}]]]"
2024-02-02T22:00:00Z,Week 3,LCS,111504634866209753,normal,Team Liquid Honda,TL,0,NRG Kia,NRG,1,bestOf_1,"[['111504634866209754', [{'parameter': '1eQZC0iE45M'}]]]"
2024-02-02T23:00:00Z,Week 3,LCS,111504634866144167,normal,Shopify Rebellion,SR,0,Dignitas,DIG,1,bestOf_1,"[['111504634866144168', [{'parameter': 'RBC2oc4i2oc'}]]]"
2024-02-03T00:00:00Z,Week 3,LCS,111504634866209717,normal,100 Thieves,100,0,FlyQuest,FLY,1,bestOf_1,"[['111504634866209718', [{'parameter': 'QBmiDueZImM'}]]]"
2024-02-03T21:00:00Z,Week 3,LCS,111504634866209741,normal,Dignitas,DIG,0,Team Liquid Honda,TL,1,bestOf_1,"[['111504634866209742', [{'parameter': 'b69oRDQ85as'}]]]"
2024-02-03T22:00:00Z,Week 3,LCS,111504634866209727,normal,FlyQuest,FLY,1,Cloud9,C9,0,bestOf_1,"[['111504634866209728', [{'parameter': 'xa5mgSDBqNk'}]]]"
2024-02-03T23:00:00Z,Week 3,LCS,111504634866209719,normal,Immortals Progressive,IMT,0,100 Thieves,100,1,bestOf_1,"[['111504634866209720', [{'parameter': 'NncGT1yXElo'}]]]"
2024-02-04T00:00:00Z,Week 3,LCS,111504634866209709,normal,NRG Kia,NRG,0,Shopify Rebellion,SR,1,bestOf_1,"[['111504634866209710', [{'parameter': 'gwvIz4YFgEI'}]]]"
2024-02-04T21:00:00Z,Week 3,LCS,111504634866209735,normal,Dignitas,DIG,0,FlyQuest,FLY,1,bestOf_1,"[['111504634866209736', [{'parameter': 'ap8se8_P03c'}]]]"
2024-02-04T22:00:00Z,Week 3,LCS,111504634866209733,normal,Team Liquid Honda,TL,1,Cloud9,C9,0,bestOf_1,"[['111504634866209734', [{'parameter': 'Db8WbW2JDWw'}]]]"
2024-02-04T23:00:00Z,Week 3,LCS,111504634866078627,normal,Shopify Rebellion,SR,0,100 Thieves,100,1,bestOf_1,"[['111504634866078628', [{'parameter': 'Nt53MGix2P8'}]]]"
2024-02-05T00:00:00Z,Week 3,LCS,111504634866209749,normal,NRG Kia,NRG,0,Immortals Progressive,IMT,1,bestOf_1,"[['111504634866209750', [{'parameter': 'E2vORNAvw9I'}]]]"
2024-02-10T21:00:00Z,Week 4,LCS,111504634866275323,normal,NRG Kia,NRG,0,Cloud9,C9,1,bestOf_1,"[['111504634866275324', [{'parameter': 'epedq2SiOWQ'}]]]"
2024-02-10T22:00:00Z,Week 4,LCS,111504634866275329,normal,Immortals Progressive,IMT,0,Dignitas,DIG,1,bestOf_1,"[['111504634866275330', [{'parameter': 'tDwA6Kn4V0E'}]]]"
2024-02-10T23:00:00Z,Week 4,LCS,111504634866275315,normal,100 Thieves,100,1,Team Liquid Honda,TL,0,bestOf_1,"[['111504634866275316', [{'parameter': 'LvHNG9YMOzI'}]]]"
2024-02-11T00:00:00Z,Week 4,LCS,111504634866209761,normal,Shopify Rebellion,SR,1,FlyQuest,FLY,0,bestOf_1,"[['111504634866209762', [{'parameter': 'VsdtQ4aNi7M'}]]]"
2024-02-11T21:00:00Z,Week 4,LCS,111504634866209769,normal,100 Thieves,100,1,Cloud9,C9,0,bestOf_1,"[['111504634866209770', [{'parameter': 'Z8a6Gx7x9D4'}]]]"
2024-02-11T22:00:00Z,Week 4,LCS,111504634866275331,normal,Dignitas,DIG,1,NRG Kia,NRG,0,bestOf_1,"[['111504634866275332', [{'parameter': 'Beeyye-XSPY'}]]]"
2024-02-11T23:00:00Z,Week 4,LCS,111504634866209767,normal,Team Liquid Honda,TL,1,Shopify Rebellion,SR,0,bestOf_1,"[['111504634866209768', [{'parameter': 'T4IFGC8KQmc'}]]]"
2024-02-12T00:00:00Z,Week 4,LCS,111504634866275335,normal,FlyQuest,FLY,1,Immortals Progressive,IMT,0,bestOf_1,"[['111504634866275336', [{'parameter': 'ZnadajgvjZQ'}]]]"
2024-03-02T21:00:00Z,Week 5,LCS,111504634866209763,normal,Shopify Rebellion,SR,1,Immortals Progressive,IMT,0,bestOf_1,"[['111504634866209764', [{'parameter': 'pfptUL7qTnQ'}]]]"
2024-03-02T22:00:00Z,Week 5,LCS,111504634866275319,normal,Cloud9,C9,1,FlyQuest,FLY,0,bestOf_1,"[['111504634866275320', [{'parameter': 'XplE5kpD6tw'}]]]"
2024-03-02T23:00:00Z,Week 5,LCS,111504634866275345,normal,NRG Kia,NRG,1,Team Liquid Honda,TL,0,bestOf_1,"[['111504634866275346', [{'parameter': 'CrKC9ssjuS4'}]]]"
2024-03-03T00:00:00Z,Week 5,LCS,111504634866209771,normal,100 Thieves,100,1,Dignitas,DIG,0,bestOf_1,"[['111504634866209772', [{'parameter': 'dVVFaaWzKXw'}]]]"
2024-03-03T21:00:00Z,Week 5,LCS,111504634866275341,normal,Immortals Progressive,IMT,0,NRG Kia,NRG,1,bestOf_1,"[['111504634866275342', [{'parameter': 'cS2VUelzaYc'}]]]"
2024-03-03T22:00:00Z,Week 5,LCS,111504634866275309,normal,FlyQuest,FLY,1,100 Thieves,100,0,bestOf_1,"[['111504634866275310', [{'parameter': 'CAdAhbnU7ZQ'}]]]"
2024-03-03T23:00:00Z,Week 5,LCS,111504634866209759,normal,Dignitas,DIG,1,Shopify Rebellion,SR,0,bestOf_1,"[['111504634866209760', [{'parameter': 'l1BuoCcX1gs'}]]]"
2024-03-04T00:00:00Z,Week 5,LCS,111504634866275325,normal,Team Liquid Honda,TL,0,Cloud9,C9,1,bestOf_1,"[['111504634866275326', [{'parameter': 'p4zuYV2ZEYw'}]]]"
2024-03-08T21:00:00Z,Week 6,LCS,111504634866275317,normal,Dignitas,DIG,0,Cloud9,C9,1,bestOf_1,"[['111504634866275318', [{'parameter': 'napyUD46u2Q'}]]]"
2024-03-08T22:00:00Z,Week 6,LCS,111504634866275339,normal,Team Liquid Honda,TL,1,FlyQuest,FLY,0,bestOf_1,"[['111504634866275340', [{'parameter': 'Pp6yCEgNW2U'}]]]"
2024-03-08T23:00:00Z,Week 6,LCS,111504634866275311,normal,100 Thieves,100,1,Immortals Progressive,IMT,0,bestOf_1,"[['111504634866275312', [{'parameter': 'IPY1f37zRZ0'}]]]"
2024-03-09T00:00:00Z,Week 6,LCS,111504634866209765,normal,NRG Kia,NRG,0,Shopify Rebellion,SR,1,bestOf_1,"[['111504634866209766', [{'parameter': 'E9KzUKcYNhc'}]]]"
2024-03-09T21:00:00Z,Week 6,LCS,111504634866275321,normal,Immortals Progressive,IMT,1,Cloud9,C9,0,bestOf_1,"[['111504634866275322', [{'parameter': '_VsK23MS7AE'}]]]"
2024-03-09T22:00:00Z,Week 6,LCS,111504634866275337,normal,FlyQuest,FLY,1,NRG Kia,NRG,0,bestOf_1,"[['111504634866275338', [{'parameter': 'MNOZfFkW6R4'}]]]"
2024-03-09T23:00:00Z,Week 6,LCS,111504634866275333,normal,Team Liquid Honda,TL,0,Dignitas,DIG,1,bestOf_1,"[['111504634866275334', [{'parameter': 'zBqyF46P4No'}]]]"
2024-03-10T00:00:00Z,Week 6,LCS,111504634866209755,normal,Shopify Rebellion,SR,0,100 Thieves,100,1,bestOf_1,"[['111504634866209756', [{'parameter': 'lo6hH5c6V4c'}]]]"
2024-03-10T20:00:00Z,Week 6,LCS,111504634866275343,normal,Immortals Progressive,IMT,0,Team Liquid Honda,TL,1,bestOf_1,"[['111504634866275344', [{'parameter': 'zuApeHgGo2I'}]]]"
2024-03-10T21:00:00Z,Week 6,LCS,111504634866275313,normal,NRG Kia,NRG,0,100 Thieves,100,1,bestOf_1,"[['111504634866275314', [{'parameter': 'SIfXJwYzCN4'}]]]"
2024-03-10T22:00:00Z,Week 6,LCS,111504634866209757,normal,Cloud9,C9,1,Shopify Rebellion,SR,0,bestOf_1,"[['111504634866209758', [{'parameter': 'RYQ1Mc1xEuk'}]]]"
2024-03-10T23:00:00Z,Week 6,LCS,111504634866275327,normal,FlyQuest,FLY,1,Dignitas,DIG,0,bestOf_1,"[['111504634866275328', [{'parameter': 'wL4Xyk5B0-Y'}]]]"
2024-03-11T00:00:00Z,Week 6,LCS,112073983074115809,tiebreaker,NRG Kia,NRG,0,Dignitas,DIG,1,bestOf_1,"[['112073983074574562', [{'parameter': 'urPFBqbgvGI'}]]]"
2024-03-14T20:00:00Z,Knockouts,LCS,111861082639032027,normal,100 Thieves,100,0,Cloud9,C9,3,bestOf_5,"[['111861082639032028', [{'parameter': '6SltERuLx3s'}]], ['111861082639032029', [{'parameter': 'i46dzq0p5KE'}]], ['111861082639032030', []], ['111861082639032031', []], ['111861082639032032', []]]"
2024-03-15T20:00:00Z,Knockouts,LCS,111861082638180053,normal,FlyQuest,FLY,3,Team Liquid Honda,TL,2,bestOf_5,"[['111861082638245590', [{'parameter': '3oO-5W2NRoc'}]], ['111861082639032023', [{'parameter': '18nuA_6LsMw'}]], ['111861082639032024', [{'parameter': 'Y-xr_WW7CSE'}]], ['111861082639032025', [{'parameter': 'LpPe-29LUUE'}]], ['111861082639032026', [{'parameter': 'LwMxuhzV-Vs'}]]]"
2024-03-16T20:00:00Z,Knockouts,LCS,111861082639032039,normal,100 Thieves,100,3,NRG Kia,NRG,2,bestOf_5,"[['111861082639032040', [{'parameter': '5se9CvS8-cE'}]], ['111861082639032041', [{'parameter': 'W074APEKVww'}]], ['111861082639032042', [{'parameter': 'yworanBpxl0'}]], ['111861082639032043', [{'parameter': 'K9NSIft1j0A'}]], ['111861082639032044', [{'parameter': 'tF0h8uwe3Vw'}]]]"
2024-03-17T20:00:00Z,Knockouts,LCS,111861082639032045,normal,Team Liquid Honda,TL,3,Dignitas,DIG,0,bestOf_5,"[['111861082639032046', [{'parameter': 'sfJOGo8mPQA'}]], ['111861082639032047', [{'parameter': 'fFDAkIBxnCc'}]], ['111861082639032048', [{'parameter': 'AGd8G3k4Xbg'}]], ['111861082639032049', []], ['111861082639032050', []]]"
2024-03-22T20:00:00Z,Knockouts,LCS,111861082639032051,normal,100 Thieves,100,1,Team Liquid Honda,TL,3,bestOf_5,"[['111861082639032052', [{'parameter': 'dsWupUO0D3U'}]], ['111861082639032053', [{'parameter': 'GX8wCF7ElSk'}]], ['111861082639032054', [{'parameter': 'ujGwcP0nJvU'}]], ['111861082639032055', [{'parameter': 'lyEa3QYf5aw'}]], ['111861082639032056', []]]"
2024-03-23T20:00:00Z,Knockouts,LCS,111861082639032033,normal,Cloud9,C9,0,FlyQuest,FLY,3,bestOf_5,"[['111861082639032034', [{'parameter': 'IUZT89ApD8Q'}]], ['111861082639032035', [{'parameter': 'FbsIJASshAQ'}]], ['111861082639032036', [{'parameter': 'hjlapZKSDcA'}]], ['111861082639032037', []], ['111861082639032038', []]]"
2024-03-30T20:00:00Z,Knockouts,LCS,111861082639032057,normal,Cloud9,C9,0,Team Liquid Honda,TL,3,bestOf_5,"[['111861082639032058', [{'parameter': 'bOwWUiguyls'}]], ['111861082639032059', [{'parameter': 'OjD2OZ1Jkt4'}]], ['111861082639032060', [{'parameter': 'XWmYbGA7pkA'}]], ['111861082639032061', []], ['111861082639032062', []]]"
2024-03-31T20:00:00Z,Finals,LCS,111861082639032063,normal,FlyQuest,FLY,1,Team Liquid Honda,TL,3,bestOf_5,"[['111861082639032064', [{'parameter': 'zN4ep1WA_zw'}]], ['111861082639032065', [{'parameter': 'yqKkAGkQiHY'}]], ['111861082639032066', [{'parameter': 'VJF3LKQ49U4'}]], ['111861082639032067', [{'parameter': '1RUv02PhQNU'}]], ['111861082639032068', []]]"
2024-01-17T08:00:00Z,Week 1,LCK,111561337007239849,normal,DRX,DRX,0,NongShim REDFORCE,NS,2,bestOf_3,"[['111561337007239850', [{'parameter': '113713349'}]], ['111561337007239851', [{'parameter': '113713349'}]], ['111561337007239852', []]]"
2024-01-17T10:30:00Z,Week 1,LCK,111561337007239937,normal,Gen.G,GEN,2,T1,T1,1,bestOf_3,"[['111561337007239938', [{'parameter': '113731649'}]], ['111561337007239939', [{'parameter': '113731649'}]], ['111561337007239940', [{'parameter': '113731649'}]]]"
2024-01-18T08:00:00Z,Week 1,LCK,111561337007239857,normal,OKSavingsBank BRION,BRO,0,Dplus Kia,DK,2,bestOf_3,"[['111561337007239858', [{'parameter': '113798133'}]], ['111561337007239859', [{'parameter': '113798133'}]], ['111561337007239860', []]]"
2024-01-18T10:30:00Z,Week 1,LCK,111561337007305501,normal,kt Rolster,KT,2,FearX,FOX,0,bestOf_3,"[['111561337007305502', [{'parameter': '113809739'}]], ['111561337007305503', [{'parameter': '113809739'}]], ['111561337007305504', []]]"
2024-01-19T08:00:00Z,Week 1,LCK,111561337007239833,normal,Hanwha Life Esports,HLE,2,DRX,DRX,0,bestOf_3,"[['111561337007239834', [{'parameter': '113882807'}]], ['111561337007239835', [{'parameter': '113882807'}]], ['111561337007239836', []]]"
2024-01-19T10:30:00Z,Week 1,LCK,111561337007305521,normal,T1,T1,2,Kwangdong Freecs,KDF,0,bestOf_3,"[['111561337007305522', [{'parameter': '113894319'}]], ['111561337007305523', [{'parameter': '113894319'}]], ['111561337007305524', []]]"
2024-01-20T06:00:00Z,Week 1,LCK,111561337007239905,normal,OKSavingsBank BRION,BRO,0,FearX,FOX,2,bestOf_3,"[['111561337007239906', [{'parameter': '113962445'}]], ['111561337007239907', [{'parameter': '113962445'}]], ['111561337007239908', []]]"
2024-01-20T08:30:00Z,Week 1,LCK,111561337007239933,normal,NongShim REDFORCE,NS,0,Gen.G,GEN,2,bestOf_3,"[['111561337007239934', [{'parameter': '113972049'}]], ['111561337007239935', [{'parameter': '113972049'}]], ['111561337007239936', []]]"
2024-01-21T06:00:00Z,Week 1,LCK,111561337007305481,normal,Hanwha Life Esports,HLE,2,Kwangdong Freecs,KDF,0,bestOf_3,"[['111561337007305482', [{'parameter': '114046931'}]], ['111561337007305483', [{'parameter': '114046931'}]], ['111561337007305484', []]]"
2024-01-21T08:30:00Z,Week 1,LCK,111561337007239869,normal,Dplus Kia,DK,1,kt Rolster,KT,2,bestOf_3,"[['111561337007239870', [{'parameter': '114064237'}]], ['111561337007239871', [{'parameter': '114064237'}]], ['111561337007239872', [{'parameter': '114064237'}]]]"
2024-01-24T08:00:00Z,Week 2,LCK,111561337007305485,normal,FearX,FOX,0,Hanwha Life Esports,HLE,2,bestOf_3,"[['111561337007305486', [{'parameter': '114307209'}]], ['111561337007305487', [{'parameter': '114307209'}]], ['111561337007305488', []]]"
2024-01-24T10:30:00Z,Week 2,LCK,111561337007305497,normal,kt Rolster,KT,1,Kwangdong Freecs,KDF,2,bestOf_3,"[['111561337007305498', [{'parameter': '114328025'}]], ['111561337007305499', [{'parameter': '114328025'}]], ['111561337007305500', [{'parameter': '114328025'}]]]"
2024-01-25T08:00:00Z,Week 2,LCK,111561337007239881,normal,Dplus Kia,DK,2,NongShim REDFORCE,NS,0,bestOf_3,"[['111561337007239882', [{'parameter': '114328025'}]], ['111561337007239883', [{'parameter': '114328025'}]], ['111561337007239884', []]]"
2024-01-25T10:30:00Z,Week 2,LCK,111561337007239889,normal,OKSavingsBank BRION,BRO,0,Gen.G,GEN,2,bestOf_3,"[['111561337007239890', [{'parameter': '114407343'}]], ['111561337007239891', [{'parameter': '114407343'}]], ['111561337007239892', []]]"
